sample	rank	umi_count	is_cell
sample_A	2025	3949.8	false
sample_A	2026	3524.6	false
sample_A	2027	4089.1	false
sample_A	2028	4081.1	false
sample_A	2029	3988.7	false
sample_A	2030	3546.5	false
sample_A	2031	4022.2	false
sample_A	2032	3404.2	false
sample_A	2033	4040.2	false
sample_A	2034	3733.0	false
sample_A	2035	3591.3	false
sample_A	2036	3667.1	false
sample_A	2037	3384.7	false
sample_A	2038	4377.2	false
sample_A	2039	3722.0	false
sample_A	2040	3273.1	false
sample_A	2041	4372.2	false
sample_A	2042	3425.2	false
sample_A	2043	4071.1	false
sample_A	2044	3622.3	false
sample_A	2045	3875.3	false
sample_A	2046	3542.4	false
sample_A	2047	4024.0	false
sample_A	2048	4350.6	false
sample_A	2049	4321.8	false
sample_A	2050	3613.5	false
sample_A	2051	4338.3	false
sample_A	2052	4093.5	false
sample_A	2053	4337.1	false
sample_A	2054	4117.5	false
sample_A	2055	4029.0	false
sample_A	2056	3280.4	false
sample_A	2057	4181.3	false
sample_A	2058	4210.3	false
sample_A	2059	4060.8	false
sample_A	2060	3697.1	false
sample_A	2061	3500.8	false
sample_A	2062	4237.6	false
sample_A	2063	4265.7	false
sample_A	2064	4303.6	false
sample_A	2065	4000.5	false
sample_A	2066	3890.7	false
sample_A	2067	4023.9	false
sample_A	2068	4146.7	false
sample_A	2069	3194.9	false
sample_A	2070	4066.5	false
sample_A	2071	3203.0	false
sample_A	2072	3688.3	false
sample_A	2073	3846.8	false
sample_A	2074	3464.3	false
sample_A	2075	4026.9	false
sample_A	2076	3893.2	false
sample_A	2077	3493.8	false
sample_A	2078	4030.2	false
sample_A	2079	3919.4	false
sample_A	2080	3298.6	false
sample_A	2081	3266.4	false
sample_A	2082	3925.8	false
sample_A	2083	3204.7	false
sample_A	2084	4243.7	false
sample_A	2085	3615.4	false
sample_A	2086	4127.5	false
sample_A	2087	3365.3	false
sample_A	2088	3645.1	false
sample_A	2089	3678.6	false
sample_A	2090	4253.7	false
sample_A	2091	3988.6	false
sample_A	2092	4238.5	false
sample_A	2093	3223.7	false
sample_A	2094	4168.9	false
sample_A	2095	3476.3	false
sample_A	2096	3907.1	false
sample_A	2097	4237.3	false
sample_A	2098	3700.4	false
sample_A	2099	3759.1	false
sample_A	2100	3811.8	false
sample_A	2101	4158.5	false
sample_A	2102	3207.5	false
sample_A	2103	3328.7	false
sample_A	2104	3976.0	false
sample_A	2105	4191.6	false
sample_A	2106	3969.6	false
sample_A	2107	3195.1	false
sample_A	2108	3843.7	false
sample_A	2109	3942.4	false
sample_A	2110	3788.5	false
sample_A	2111	4064.2	false
sample_A	2112	3794.1	false
sample_A	2113	3620.0	false
sample_A	2114	3179.0	false
sample_A	2115	3528.6	false
sample_A	2116	3402.3	false
sample_A	2117	3102.3	false
sample_A	2118	3512.3	false
sample_A	2119	3834.5	false
sample_A	2120	3968.1	false
sample_A	2121	3383.3	false
sample_A	2122	3143.9	false
sample_A	2123	3684.1	false
sample_A	2124	3357.3	false
sample_A	2125	3224.6	false
sample_A	2126	4142.7	false
sample_A	2127	3874.3	false
sample_A	2128	4067.8	false
sample_A	2129	3591.6	false
sample_A	2130	3371.0	false
sample_A	2131	4060.4	false
sample_A	2132	3163.0	false
sample_A	2133	3157.5	false
sample_A	2134	3579.1	false
sample_A	2135	3443.5	false
sample_A	2136	3235.2	false
sample_A	2137	3570.7	false
sample_A	2138	3191.4	false
sample_A	2139	3501.5	false
sample_A	2140	3600.8	false
sample_A	2141	3279.8	false
sample_A	2142	3140.1	false
sample_A	2143	3637.6	false
sample_A	2144	3923.3	false
sample_A	2145	3861.4	false
sample_A	2146	3128.4	false
sample_A	2147	3940.0	false
sample_A	2148	3700.1	false
sample_A	2149	3782.3	false
sample_A	2150	3470.7	false
sample_A	2151	3998.3	false
sample_A	2152	3926.1	false
sample_A	2153	3306.7	false
sample_A	2154	3783.8	false
sample_A	2155	3566.9	false
sample_A	2156	4062.4	false
sample_A	2157	3807.1	false
sample_A	2158	3269.8	false
sample_A	2159	3879.6	false
sample_A	2160	3715.6	false
sample_A	2161	3901.7	false
sample_A	2162	3523.1	false
sample_A	2163	3317.2	false
sample_A	2164	3406.6	false
sample_A	2165	3953.3	false
sample_A	2166	3636.9	false
sample_A	2167	4034.9	false
sample_A	2168	3302.0	false
sample_A	2169	3120.2	false
sample_A	2170	3628.8	false
sample_A	2171	3787.0	false
sample_A	2172	3931.4	false
sample_A	2173	3492.8	false
sample_A	2174	3709.1	false
sample_A	2175	3967.5	false
sample_A	2176	3261.5	false
sample_A	2177	3580.6	false
sample_A	2178	3134.5	false
sample_A	2179	3396.9	false
sample_A	2180	3613.0	false
sample_A	2181	3024.9	false
sample_A	2182	3537.7	false
sample_A	2183	3285.9	false
sample_A	2184	3784.4	false
sample_A	2185	3324.6	false
sample_A	2186	3785.0	false
sample_A	2187	3665.9	false
sample_A	2188	3732.6	false
sample_A	2189	3431.2	false
sample_A	2190	3650.3	false
sample_A	2191	3868.9	false
sample_A	2192	3670.3	false
sample_A	2193	3812.3	false
sample_A	2194	3859.5	false
sample_A	2195	3218.7	false
sample_A	2196	3395.1	false
sample_A	2197	3796.0	false
sample_A	2198	3515.9	false
sample_A	2199	2956.6	false
sample_A	2200	3878.5	false
sample_A	2201	3654.2	false
sample_A	2202	3955.8	false
sample_A	2203	3641.3	false
sample_A	2204	3281.7	false
sample_A	2205	3240.4	false
sample_A	2206	3041.9	false
sample_A	2207	3472.8	false
sample_A	2208	3137.0	false
sample_A	2209	3548.0	false
sample_A	2210	3863.2	false
sample_A	2211	3689.5	false
sample_A	2212	3360.4	false
sample_A	2213	3717.1	false
sample_A	2214	3565.8	false
sample_A	2215	3567.7	false
sample_A	2216	3259.4	false
sample_A	2217	3654.6	false
sample_A	2218	3039.2	false
sample_A	2219	3602.1	false
sample_A	2220	3870.0	false
sample_A	2221	3804.5	false
sample_A	2222	3724.7	false
sample_A	2223	3330.4	false
sample_A	2224	3731.4	false
sample_A	2225	3823.7	false
sample_A	2226	3805.6	false
sample_A	2227	3135.2	false
sample_A	2228	3126.1	false
sample_A	2229	3871.5	false
sample_A	2230	3806.4	false
sample_A	2231	3216.1	false
sample_A	2232	3808.9	false
sample_A	2233	3463.7	false
sample_A	2234	3295.4	false
sample_A	2235	3533.6	false
sample_A	2236	3376.9	false
sample_A	2237	3215.5	false
sample_A	2238	3409.2	false
sample_A	2239	3711.4	false
sample_A	2240	3684.9	false
sample_A	2241	3136.5	false
sample_A	2242	2881.9	false
sample_A	2243	3779.6	false
sample_A	2244	2981.6	false
sample_A	2245	2872.8	false
sample_A	2246	3145.2	false
sample_A	2247	3006.8	false
sample_A	2248	3070.9	false
sample_A	2249	3712.2	false
sample_A	2250	3150.1	false
sample_A	2251	3464.4	false
sample_A	2252	3311.4	false
sample_A	2253	3561.4	false
sample_A	2254	3164.7	false
sample_A	2255	3555.9	false
sample_A	2256	3056.8	false
sample_A	2257	3596.9	false
sample_A	2258	3400.4	false
sample_A	2259	2999.0	false
sample_A	2260	3656.8	false
sample_A	2261	3652.4	false
sample_A	2262	3568.4	false
sample_A	2263	3373.3	false
sample_A	2264	2813.9	false
sample_A	2265	3615.2	false
sample_A	2266	3020.4	false
sample_A	2267	3693.7	false
sample_A	2268	3555.6	false
sample_A	2269	3464.2	false
sample_A	2270	3656.9	false
sample_A	2271	3539.4	false
sample_A	2272	3307.8	false
sample_A	2273	2835.9	false
sample_A	2274	3025.8	false
sample_A	2275	3746.8	false
sample_A	2276	3706.6	false
sample_A	2277	2992.4	false
sample_A	2278	3273.1	false
sample_A	2279	3215.2	false
sample_A	2280	2830.0	false
sample_A	2281	3740.4	false
sample_A	2282	3621.5	false
sample_A	2283	3294.0	false
sample_A	2284	3552.3	false
sample_A	2285	3037.7	false
sample_A	2286	3137.6	false
sample_A	2287	3054.1	false
sample_A	2288	3082.4	false
sample_A	2289	2988.8	false
sample_A	2290	3270.5	false
sample_A	2291	3713.1	false
sample_A	2292	3403.0	false
sample_A	2293	2930.6	false
sample_A	2294	3172.4	false
sample_A	2295	2941.0	false
sample_A	2296	3720.6	false
sample_A	2297	3221.8	false
sample_A	2298	3574.9	false
sample_A	2299	2992.9	false
sample_A	2300	3693.7	false
sample_A	2301	3449.4	false
sample_A	2302	3662.8	false
sample_A	2303	3694.0	false
sample_A	2304	3041.1	false
sample_A	2305	3417.9	false
sample_A	2306	2859.5	false
sample_A	2307	3003.4	false
sample_A	2308	3377.6	false
sample_A	2309	2848.1	false
sample_A	2310	3036.8	false
sample_A	2311	3677.5	false
sample_A	2312	2969.6	false
sample_A	2313	2769.3	false
sample_A	2314	3373.2	false
sample_A	2315	3328.8	false
sample_A	2316	3402.6	false
sample_A	2317	2837.2	false
sample_A	2318	3173.1	false
sample_A	2319	3664.0	false
sample_A	2320	3426.3	false
sample_A	2321	3563.3	false
sample_A	2322	3299.4	false
sample_A	2323	3494.1	false
sample_A	2324	3244.0	false
sample_A	2325	3290.1	false
sample_A	2326	2779.5	false
sample_A	2327	3527.9	false
sample_A	2328	3386.0	false
sample_A	2329	3418.2	false
sample_A	2330	3128.9	false
sample_A	2331	3470.2	false
sample_A	2332	3271.6	false
sample_A	2333	3207.0	false
sample_A	2334	2713.6	false
sample_A	2335	3563.4	false
sample_A	2336	3130.0	false
sample_A	2337	3583.0	false
sample_A	2338	2699.1	false
sample_A	2339	2744.7	false
sample_A	2340	3044.9	false
sample_A	2341	2733.7	false
sample_A	2342	3341.9	false
sample_A	2343	3179.0	false
sample_A	2344	3095.1	false
sample_A	2345	2926.9	false
sample_A	2346	2994.0	false
sample_A	2347	3128.7	false
sample_A	2348	2882.4	false
sample_A	2349	3048.4	false
sample_A	2350	2718.3	false
sample_A	2351	3055.8	false
sample_A	2352	2997.1	false
sample_A	2353	3011.5	false
sample_A	2354	3211.3	false
sample_A	2355	3412.4	false
sample_A	2356	3558.6	false
sample_A	2357	2708.0	false
sample_A	2358	2822.3	false
sample_A	2359	2870.1	false
sample_A	2360	2830.8	false
sample_A	2361	3319.0	false
sample_A	2362	2682.2	false
sample_A	2363	3532.1	false
sample_A	2364	3276.9	false
sample_A	2365	2954.7	false
sample_A	2366	2944.8	false
sample_A	2367	3146.6	false
sample_A	2368	3316.6	false
sample_A	2369	3142.1	false
sample_A	2370	3525.6	false
sample_A	2371	3099.8	false
sample_A	2372	3052.3	false
sample_A	2373	3015.4	false
sample_A	2374	2765.7	false
sample_A	2375	3554.9	false
sample_A	2376	2820.4	false
sample_A	2377	3308.9	false
sample_A	2378	3511.6	false
sample_A	2379	2884.4	false
sample_A	2380	3460.4	false
sample_A	2381	3394.9	false
sample_A	2382	3495.3	false
sample_A	2383	3359.8	false
sample_A	2384	3013.0	false
sample_A	2385	3173.7	false
sample_A	2386	3115.4	false
sample_A	2387	3362.4	false
sample_A	2388	2938.2	false
sample_A	2389	3481.1	false
sample_A	2390	3438.7	false
sample_A	2391	3067.2	false
sample_A	2392	3074.7	false
sample_A	2393	3442.6	false
sample_A	2394	3051.4	false
sample_A	2395	3239.0	false
sample_A	2396	2875.2	false
sample_A	2397	3181.0	false
sample_A	2398	2715.4	false
sample_A	2399	3307.3	false
sample_A	2400	2696.7	false
sample_A	2401	2835.9	false
sample_A	2402	2951.7	false
sample_A	2403	3243.5	false
sample_A	2404	3219.3	false
sample_A	2405	3471.8	false
sample_A	2406	2727.8	false
sample_A	2407	3249.4	false
sample_A	2408	3065.7	false
sample_A	2409	2609.0	false
sample_A	2410	3251.0	false
sample_A	2411	2726.0	false
sample_A	2412	3078.6	false
sample_A	2413	2901.0	false
sample_A	2414	2652.4	false
sample_A	2415	3444.0	false
sample_A	2416	3339.8	false
sample_A	2417	2730.9	false
sample_A	2418	2670.6	false
sample_A	2419	3115.0	false
sample_A	2420	2709.0	false
sample_A	2421	3430.3	false
sample_A	2422	3124.4	false
sample_A	2423	3290.0	false
sample_A	2424	3456.1	false
sample_A	2425	3284.7	false
sample_A	2426	2785.8	false
sample_A	2427	2595.8	false
sample_A	2428	2695.3	false
sample_A	2429	3425.4	false
sample_A	2430	3355.9	false
sample_A	2431	2831.3	false
sample_A	2432	3303.8	false
sample_A	2433	3323.4	false
sample_A	2434	2855.3	false
sample_A	2435	2795.3	false
sample_A	2436	3167.9	false
sample_A	2437	2861.6	false
sample_A	2438	2905.4	false
sample_A	2439	2865.2	false
sample_A	2440	3243.5	false
sample_A	2441	3206.6	false
sample_A	2442	2557.4	false
sample_A	2443	2839.3	false
sample_A	2444	2873.9	false
sample_A	2445	3380.1	false
sample_A	2446	2737.4	false
sample_A	2447	2780.5	false
sample_A	2448	3394.3	false
sample_A	2449	3323.1	false
sample_A	2450	2714.2	false
sample_A	2451	2957.9	false
sample_A	2452	2791.3	false
sample_A	2453	2519.7	false
sample_A	2454	2739.6	false
sample_A	2455	3288.9	false
sample_A	2456	2522.2	false
sample_A	2457	2952.2	false
sample_A	2458	3224.7	false
sample_A	2459	3205.7	false
sample_A	2460	2831.8	false
sample_A	2461	2990.1	false
sample_A	2462	2527.1	false
sample_A	2463	3210.7	false
sample_A	2464	2906.7	false
sample_A	2465	3283.7	false
sample_A	2466	2769.9	false
sample_A	2467	3209.2	false
sample_A	2468	3289.5	false
sample_A	2469	2789.4	false
sample_A	2470	2686.7	false
sample_A	2471	2846.4	false
sample_A	2472	2622.3	false
sample_A	2473	3129.1	false
sample_A	2474	3270.7	false
sample_A	2475	3267.0	false
sample_A	2476	3143.5	false
sample_A	2477	2821.2	false
sample_A	2478	2558.8	false
sample_A	2479	3343.9	false
sample_A	2480	2761.7	false
sample_A	2481	2508.2	false
sample_A	2482	2854.0	false
sample_A	2483	3045.0	false
sample_A	2484	2717.2	false
sample_A	2485	2569.5	false
sample_A	2486	2740.8	false
sample_A	2487	3203.9	false
sample_A	2488	3033.4	false
sample_A	2489	2570.5	false
sample_A	2490	3189.5	false
sample_A	2491	2959.0	false
sample_A	2492	2992.9	false
sample_A	2493	2765.0	false
sample_A	2494	3154.2	false
sample_A	2495	2875.6	false
sample_A	2496	3315.8	false
sample_A	2497	3126.4	false
sample_A	2498	3154.8	false
sample_A	2499	2976.4	false
sample_A	2500	3170.1	false
sample_A	2501	2747.2	false
sample_A	2502	2569.9	false
sample_A	2503	3119.3	false
sample_A	2504	3183.3	false
sample_A	2505	2938.9	false
sample_A	2506	2449.4	false
sample_A	2507	3287.3	false
sample_A	2508	2796.2	false
sample_A	2509	2435.4	false
sample_A	2510	2636.8	false
sample_A	2511	3055.9	false
sample_A	2512	2748.4	false
sample_A	2513	2634.4	false
sample_A	2514	2700.8	false
sample_A	2515	3266.2	false
sample_A	2516	3066.4	false
sample_A	2517	2768.2	false
sample_A	2518	2506.3	false
sample_A	2519	3031.8	false
sample_A	2520	2554.0	false
sample_A	2521	3192.7	false
sample_A	2522	3060.7	false
sample_A	2523	3120.2	false
sample_A	2524	2460.5	false
sample_A	2525	2807.4	false
sample_A	2526	2819.0	false
sample_A	2527	2689.0	false
sample_A	2528	2477.0	false
sample_A	2529	3002.8	false
sample_A	2530	2591.7	false
sample_A	2531	2930.9	false
sample_A	2532	3203.9	false
sample_A	2533	2829.3	false
sample_A	2534	3045.0	false
sample_A	2535	2696.5	false
sample_A	2536	2838.0	false
sample_A	2537	3135.3	false
sample_A	2538	3217.6	false
sample_A	2539	3113.2	false
sample_A	2540	2647.8	false
sample_A	2541	2465.3	false
sample_A	2542	3225.9	false
sample_A	2543	3153.5	false
sample_A	2544	3022.6	false
sample_A	2545	2632.4	false
sample_A	2546	2968.0	false
sample_A	2547	2420.7	false
sample_A	2548	2963.2	false
sample_A	2549	3088.4	false
sample_A	2550	2433.7	false
sample_A	2551	2547.1	false
sample_A	2552	2455.4	false
sample_A	2553	3049.9	false
sample_A	2554	2817.1	false
sample_A	2555	2426.6	false
sample_A	2556	2949.2	false
sample_A	2557	2517.4	false
sample_A	2558	3099.2	false
sample_A	2559	2936.7	false
sample_A	2560	2507.1	false
sample_A	2561	2994.8	false
sample_A	2562	2719.5	false
sample_A	2563	3180.7	false
sample_A	2564	3051.9	false
sample_A	2565	3027.9	false
sample_A	2566	2623.7	false
sample_A	2567	2442.3	false
sample_A	2568	2800.8	false
sample_A	2569	2605.7	false
sample_A	2570	2405.1	false
sample_A	2571	2378.4	false
sample_A	2572	2535.2	false
sample_A	2573	2945.2	false
sample_A	2574	3150.7	false
sample_A	2575	2627.6	false
sample_A	2576	3143.9	false
sample_A	2577	2686.5	false
sample_A	2578	2811.3	false
sample_A	2579	2437.8	false
sample_A	2580	2722.4	false
sample_A	2581	3144.4	false
sample_A	2582	2444.4	false
sample_A	2583	2736.3	false
sample_A	2584	2753.2	false
sample_A	2585	2523.5	false
sample_A	2586	2958.4	false
sample_A	2587	2704.9	false
sample_A	2588	3009.8	false
sample_A	2589	2752.7	false
sample_A	2590	2804.8	false
sample_A	2591	2362.5	false
sample_A	2592	3141.6	false
sample_A	2593	2340.3	false
sample_A	2594	3143.6	false
sample_A	2595	2513.5	false
sample_A	2596	2768.0	false
sample_A	2597	2645.0	false
sample_A	2598	2582.3	false
sample_A	2599	3052.3	false
sample_A	2600	2407.4	false
sample_A	2601	3063.4	false
sample_A	2602	2936.7	false
sample_A	2603	2479.5	false
sample_A	2604	2900.0	false
sample_A	2605	2754.1	false
sample_A	2606	2805.9	false
sample_A	2607	2545.2	false
sample_A	2608	2974.2	false
sample_A	2609	2668.5	false
sample_A	2610	2605.3	false
sample_A	2611	3043.5	false
sample_A	2612	2561.0	false
sample_A	2613	3078.3	false
sample_A	2614	3042.2	false
sample_A	2615	2803.7	false
sample_A	2616	2454.0	false
sample_A	2617	2867.2	false
sample_A	2618	2587.7	false
sample_A	2619	2939.7	false
sample_A	2620	2981.6	false
sample_A	2621	2855.7	false
sample_A	2622	2721.1	false
sample_A	2623	3067.4	false
sample_A	2624	2492.6	false
sample_A	2625	2387.2	false
sample_A	2626	2685.8	false
sample_A	2627	2986.2	false
sample_A	2628	2468.6	false
sample_A	2629	3085.6	false
sample_A	2630	2634.2	false
sample_A	2631	3012.9	false
sample_A	2632	2825.2	false
sample_A	2633	3059.8	false
sample_A	2634	2853.0	false
sample_A	2635	2847.6	false
sample_A	2636	2904.2	false
sample_A	2637	2755.5	false
sample_A	2638	2316.5	false
sample_A	2639	2580.8	false
sample_A	2640	2660.5	false
sample_A	2641	2331.9	false
sample_A	2642	2663.9	false
sample_A	2643	2465.3	false
sample_A	2644	2708.1	false
sample_A	2645	2592.7	false
sample_A	2646	2586.0	false
sample_A	2647	2913.7	false
sample_A	2648	2281.4	false
sample_A	2649	2539.6	false
sample_A	2650	2394.2	false
sample_A	2651	2722.6	false
sample_A	2652	2992.6	false
sample_A	2653	2974.7	false
sample_A	2654	2644.5	false
sample_A	2655	2675.2	false
sample_A	2656	2900.1	false
sample_A	2657	2699.1	false
sample_A	2658	2871.0	false
sample_A	2659	2723.6	false
sample_A	2660	2915.9	false
sample_A	2661	2641.0	false
sample_A	2662	2878.4	false
sample_A	2663	2974.5	false
sample_A	2664	2847.5	false
sample_A	2665	2678.3	false
sample_A	2666	2252.3	false
sample_A	2667	2611.2	false
sample_A	2668	2321.7	false
sample_A	2669	2871.1	false
sample_A	2670	2879.9	false
sample_A	2671	2644.3	false
sample_A	2672	2790.5	false
sample_A	2673	2628.7	false
sample_A	2674	2730.9	false
sample_A	2675	2335.0	false
sample_A	2676	2741.4	false
sample_A	2677	2329.1	false
sample_A	2678	2483.5	false
sample_A	2679	2840.4	false
sample_A	2680	2980.1	false
sample_A	2681	2981.8	false
sample_A	2682	2603.5	false
sample_A	2683	2769.1	false
sample_A	2684	2896.1	false
sample_A	2685	2692.9	false
sample_A	2686	2817.4	false
sample_A	2687	2380.4	false
sample_A	2688	2322.4	false
sample_A	2689	2773.0	false
sample_A	2690	2554.7	false
sample_A	2691	2805.8	false
sample_A	2692	2246.1	false
sample_A	2693	2468.8	false
sample_A	2694	2833.7	false
sample_A	2695	2329.7	false
sample_A	2696	2360.0	false
sample_A	2697	2877.1	false
sample_A	2698	2823.9	false
sample_A	2699	2514.8	false
sample_A	2700	2556.6	false
sample_A	2701	2933.9	false
sample_A	2702	2837.7	false
sample_A	2703	2633.9	false
sample_A	2704	2218.2	false
sample_A	2705	2250.2	false
sample_A	2706	2226.3	false
sample_A	2707	2301.5	false
sample_A	2708	2431.6	false
sample_A	2709	2913.8	false
sample_A	2710	2846.0	false
sample_A	2711	2234.5	false
sample_A	2712	2742.6	false
sample_A	2713	2744.7	false
sample_A	2714	2334.9	false
sample_A	2715	2599.1	false
sample_A	2716	2807.2	false
sample_A	2717	2880.5	false
sample_A	2718	2372.3	false
sample_A	2719	2701.1	false
sample_A	2720	2931.8	false
sample_A	2721	2346.2	false
sample_A	2722	2728.2	false
sample_A	2723	2247.5	false
sample_A	2724	2604.7	false
sample_A	2725	2870.3	false
sample_A	2726	2645.1	false
sample_A	2727	2267.9	false
sample_A	2728	2820.1	false
sample_A	2729	2171.8	false
sample_A	2730	2624.5	false
sample_A	2731	2429.6	false
sample_A	2732	2171.7	false
sample_A	2733	2264.0	false
sample_A	2734	2793.5	false
sample_A	2735	2382.2	false
sample_A	2736	2428.5	false
sample_A	2737	2197.5	false
sample_A	2738	2223.7	false
sample_A	2739	2525.6	false
sample_A	2740	2534.2	false
sample_A	2741	2593.6	false
sample_A	2742	2746.5	false
sample_A	2743	2225.7	false
sample_A	2744	2596.3	false
sample_A	2745	2415.0	false
sample_A	2746	2167.6	false
sample_A	2747	2415.7	false
sample_A	2748	2598.4	false
sample_A	2749	2305.1	false
sample_A	2750	2731.4	false
sample_A	2751	2742.9	false
sample_A	2752	2376.5	false
sample_A	2753	2247.6	false
sample_A	2754	2213.6	false
sample_A	2755	2376.6	false
sample_A	2756	2675.2	false
sample_A	2757	2272.9	false
sample_A	2758	2268.9	false
sample_A	2759	2674.4	false
sample_A	2760	2269.1	false
sample_A	2761	2499.1	false
sample_A	2762	2580.5	false
sample_A	2763	2494.3	false
sample_A	2764	2472.0	false
sample_A	2765	2503.2	false
sample_A	2766	2281.7	false
sample_A	2767	2443.5	false
sample_A	2768	2429.8	false
sample_A	2769	2153.4	false
sample_A	2770	2581.7	false
sample_A	2771	2371.2	false
sample_A	2772	2860.3	false
sample_A	2773	2804.6	false
sample_A	2774	2694.1	false
sample_A	2775	2520.4	false
sample_A	2776	2364.0	false
sample_A	2777	2640.6	false
sample_A	2778	2548.9	false
sample_A	2779	2435.0	false
sample_A	2780	2394.6	false
sample_A	2781	2607.2	false
sample_A	2782	2308.2	false
sample_A	2783	2572.2	false
sample_A	2784	2749.6	false
sample_A	2785	2145.0	false
sample_A	2786	2535.9	false
sample_A	2787	2597.7	false
sample_A	2788	2651.9	false
sample_A	2789	2436.4	false
sample_A	2790	2576.9	false
sample_A	2791	2781.7	false
sample_A	2792	2607.0	false
sample_A	2793	2583.3	false
sample_A	2794	2165.9	false
sample_A	2795	2597.1	false
sample_A	2796	2309.9	false
sample_A	2797	2678.4	false
sample_A	2798	2165.1	false
sample_A	2799	2372.0	false
sample_A	2800	2594.4	false
sample_A	2801	2550.2	false
sample_A	2802	2193.8	false
sample_A	2803	2737.0	false
sample_A	2804	2687.4	false
sample_A	2805	2157.7	false
sample_A	2806	2673.3	false
sample_A	2807	2332.4	false
sample_A	2808	2241.0	false
sample_A	2809	2686.4	false
sample_A	2810	2593.0	false
sample_A	2811	2216.5	false
sample_A	2812	2215.4	false
sample_A	2813	2461.1	false
sample_A	2814	2798.2	false
sample_A	2815	2152.9	false
sample_A	2816	2516.1	false
sample_A	2817	2256.8	false
sample_A	2818	2705.6	false
sample_A	2819	2312.3	false
sample_A	2820	2501.7	false
sample_A	2821	2162.7	false
sample_A	2822	2274.1	false
sample_A	2823	2461.8	false
sample_A	2824	2327.5	false
sample_A	2825	2449.8	false
sample_A	2826	2514.5	false
sample_A	2827	2785.5	false
sample_A	2828	2444.7	false
sample_A	2829	2431.7	false
sample_A	2830	2380.3	false
sample_A	2831	2783.7	false
sample_A	2832	2253.2	false
sample_A	2833	2510.7	false
sample_A	2834	2668.4	false
sample_A	2835	2069.9	false
sample_A	2836	2324.8	false
sample_A	2837	2775.9	false
sample_A	2838	2618.9	false
sample_A	2839	2739.1	false
sample_A	2840	2278.2	false
sample_A	2841	2715.1	false
sample_A	2842	2587.0	false
sample_A	2843	2322.3	false
sample_A	2844	2539.1	false
sample_A	2845	2095.4	false
sample_A	2846	2675.7	false
sample_A	2847	2301.4	false
sample_A	2848	2105.8	false
sample_A	2849	2528.2	false
sample_A	2850	2319.2	false
sample_A	2851	2647.1	false
sample_A	2852	2391.7	false
sample_A	2853	2047.6	false
sample_A	2854	2383.3	false
sample_A	2855	2318.6	false
sample_A	2856	2407.6	false
sample_A	2857	2065.8	false
sample_A	2858	2207.2	false
sample_A	2859	2389.5	false
sample_A	2860	2066.2	false
sample_A	2861	2344.8	false
sample_A	2862	2577.5	false
sample_A	2863	2398.2	false
sample_A	2864	2212.4	false
sample_A	2865	2164.3	false
sample_A	2866	2088.6	false
sample_A	2867	2639.8	false
sample_A	2868	2505.1	false
sample_A	2869	2308.0	false
sample_A	2870	2344.6	false
sample_A	2871	2491.5	false
sample_A	2872	2074.5	false
sample_A	2873	2059.1	false
sample_A	2874	2071.8	false
sample_A	2875	2270.9	false
sample_A	2876	2519.0	false
sample_A	2877	2151.4	false
sample_A	2878	2447.4	false
sample_A	2879	2602.4	false
sample_A	2880	2449.6	false
sample_A	2881	2505.2	false
sample_A	2882	2200.4	false
sample_A	2883	2363.6	false
sample_A	2884	2216.5	false
sample_A	2885	2316.9	false
sample_A	2886	2704.9	false
sample_A	2887	2280.6	false
sample_A	2888	2571.0	false
sample_A	2889	2689.1	false
sample_A	2890	2300.6	false
sample_A	2891	2020.2	false
sample_A	2892	2617.5	false
sample_A	2893	2342.7	false
sample_A	2894	2593.2	false
sample_A	2895	2137.9	false
sample_A	2896	2309.4	false
sample_A	2897	2587.3	false
sample_A	2898	2018.8	false
sample_A	2899	2091.9	false
sample_A	2900	2369.6	false
sample_A	2901	2075.4	false
sample_A	2902	2114.7	false
sample_A	2903	2565.2	false
sample_A	2904	2006.7	false
sample_A	2905	2685.3	false
sample_A	2906	2331.3	false
sample_A	2907	2602.8	false
sample_A	2908	2564.4	false
sample_A	2909	2557.7	false
sample_A	2910	2617.7	false
sample_A	2911	2645.0	false
sample_A	2912	2564.3	false
sample_A	2913	2579.0	false
sample_A	2914	2407.8	false
sample_A	2915	2310.2	false
sample_A	2916	2447.6	false
sample_A	2917	2405.4	false
sample_A	2918	2122.8	false
sample_A	2919	2528.6	false
sample_A	2920	2190.0	false
sample_A	2921	2033.5	false
sample_A	2922	2046.5	false
sample_A	2923	2444.6	false
sample_A	2924	2526.7	false
sample_A	2925	2552.3	false
sample_A	2926	1975.5	false
sample_A	2927	2154.3	false
sample_A	2928	1975.7	false
sample_A	2929	2145.0	false
sample_A	2930	2278.0	false
sample_A	2931	2473.9	false
sample_A	2932	2377.5	false
sample_A	2933	2554.9	false
sample_A	2934	2618.3	false
sample_A	2935	2545.6	false
sample_A	2936	2427.7	false
sample_A	2937	2112.8	false
sample_A	2938	1975.1	false
sample_A	2939	2525.8	false
sample_A	2940	2220.1	false
sample_A	2941	2214.2	false
sample_A	2942	2467.4	false
sample_A	2943	2339.7	false
sample_A	2944	2154.0	false
sample_A	2945	2420.1	false
sample_A	2946	2450.8	false
sample_A	2947	2527.4	false
sample_A	2948	2564.2	false
sample_A	2949	2332.3	false
sample_A	2950	2532.3	false
sample_A	2951	2527.2	false
sample_A	2952	2503.9	false
sample_A	2953	2299.3	false
sample_A	2954	2240.4	false
sample_A	2955	2210.1	false
sample_A	2956	2242.1	false
