Phylum	Kingdom	SRR10070130	SRR10070131	SRR10070132	SRR10070133	SRR10070134	SRR10070141	SRR10070149	SRR10070150	SRR10070151	SRR10102392	SRR10102393	SRR10102394	_col_annotations_json
Halobacteriota	Archaea	0.0	0.0	0.0	0.0	0.0	0.0	0.0011219846662095618	0.0017685773100229046	0.001314103617070206	0.0	0.0	0.0	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Hydrogenedentota	Bacteria	0.00025877947422099765	0.000058700948020310526	0.0	0.0	0.00019642265244239292	0.0	0.0009505703422053232	0.001246702038212867	0.0013305299122835835	0.0	0.00002724201808870001	0.0	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
JAJVIF01	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.000405161129464564	0.0004928822011539242	0.00044350997076119455	0.0	0.0	0.0	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
JAUVQV01	Bacteria	0.0	0.0002641542660913974	0.0	0.0	0.0	0.00022216188195798672	0.0015738951567661908	0.0013481777855092632	0.0016919084069778902	0.0	0.0	0.0	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Krumholzibacteriota	Bacteria	0.00025877947422099765	0.0002348037920812421	0.0	0.0	0.0003682924733294867	0.0	0.00958361902387334	0.010524484648169087	0.011761227372778344	0.00041013488880787456	0.00019069412662090009	0.0002076812389669342	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Margulisbacteria	Bacteria	0.0	0.0	0.0006396042981408835	0.0009667440061871616	0.0	0.0005924316852212979	0.0	0.0	0.0	0.0	0.0	0.0	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Methanobacteriota	Archaea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025823307813829143	0.00020431513566525008	0.00016317811633116257	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Methylomirabilota	Bacteria	0.0002892241182469974	0.00020545331807108686	0.0018335323213371994	0.004655244214408947	0.0005401622942165805	0.013897459949149614	0.035217852022689025	0.027659389405931982	0.028663885147343866	0.006729250212662535	0.006633431404598452	0.005607393452107223	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Moduliflexota	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.00024932992582434705	0.00018845495926473574	0.00027924701862741877	0.0	0.0	0.0	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Myxococcota	Bacteria	0.0017353447094819844	0.0020545331807108685	0.00034112229234180454	0.0	0.00222203125575457	0.0	0.0023686342953312973	0.0025803832883940737	0.0016919084069778902	0.003919066715275246	0.004345101885147652	0.00479150287045141	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Myxococcota_A	Bacteria	0.0036381349611069673	0.0031698511930967686	0.0005116834385127068	0.0004164435718960081	0.004591379500840934	0.0025918886228431786	0.022891603814747866	0.01914992316836276	0.020352179769374815	0.006182403694252036	0.005530129672006103	0.007995727700226966	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Nanobdellota	Archaea	0.0004566696603899959	0.00055765900619295	0.004050827221558929	0.0034059134987209235	0.0005156094626612815	0.002345042087334304	0.0001714143240042386	0.000536371807138094	0.0004599362659745721	0.0	0.0	0.0	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Nitrospinota_A	Bacteria	0.0	0.0	0.0002558417192563534	0.0007733952049497294	0.0	0.0001974772284070993	0.0	0.0	0.0	0.0	0.0	0.0	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Nitrospirota	Bacteria	0.0009133393207799918	0.0009098646943148131	0.020637898686679174	0.030147540008328873	0.0014363406459849983	0.025894201574880895	0.06931371937916848	0.07040967208837087	0.07879693813857222	0.004253250698748329	0.005761686825760053	0.004509649760424857	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Oederibacteriota	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0004986598516486941	0.0002899307065611319	0.00018068924734715333	0.0	0.0	0.0	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Omnitrophota	Bacteria	0.006195485059290944	0.007557747057614981	0.03948490533856387	0.07931762746147897	0.00637145978860012	0.06497000814593568	0.0011219846662095618	0.0014206604621495463	0.0015276454548441144	0.0	0.0	0.0	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
